session_pitch,time,rear_ankle_angle_x,rear_ankle_angle_y,rear_ankle_angle_z,elbow_angle_x,elbow_angle_y,elbow_angle_z,rear_hip_angle_x,rear_hip_angle_y,rear_hip_angle_z,rear_knee_angle_x,rear_knee_angle_y,rear_knee_angle_z,shoulder_angle_x,shoulder_angle_y,shoulder_angle_z,wrist_angle_x,wrist_angle_y,wrist_angle_z,pelvis_angle_x,pelvis_angle_y,pelvis_angle_z,lead_ankle_angle_x,lead_ankle_angle_y,lead_ankle_angle_z,glove_elbow_angle_x,glove_elbow_angle_y,glove_elbow_angle_z,lead_hip_angle_x,lead_hip_angle_y,lead_hip_angle_z,lead_knee_angle_x,lead_knee_angle_y,lead_knee_angle_z,glove_shoulder_angle_x,glove_shoulder_angle_y,glove_shoulder_angle_z,glove_wrist_angle_x,glove_wrist_angle_y,glove_wrist_angle_z,torso_angle_x,torso_angle_y,torso_angle_z,torso_pelvis_angle_x,torso_pelvis_angle_y,torso_pelvis_angle_z,pkh_time,fp_10_time,fp_100_time,MER_time,BR_time,MIR_time
1097_2,1.0889,61.4944,-1.7206,17.779,41.1567,0,35.916,-30.975,-11.3591,4.6213,42.181,0,0,4.2611,97.5532,1.4264,3.7981,1.7565,0,54.649,-13.563,127.2616,66.2667,-4.5201,-20.2783,120.2279,0,-51.0489,-95.0555,-33.7597,14.9448,24.199,0,0,-81.1732,43.5786,88.0224,2.9217,-4.2466,0,58.078,18.263,143.7196,-8.0472,30.4278,19.6871,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0917,61.8056,-0.9983,17.144,42.9657,0,34.7216,-31.2336,-10.6181,4.6483,42.4344,0,0,1.0854,99.3757,-2.9591,7.5399,2.8704,0,55.2316,-12.9954,126.057,66.2409,-3.9007,-20.1454,120.5614,0,-50.1373,-95.1894,-32.7932,14.8998,23.7016,0,0,-80.7088,43.9971,88.5861,5.4552,-4.8946,0,58.5968,17.9813,143.2713,-7.6629,30.5012,18.7312,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0944,62.1091,-0.1758,16.5307,44.2023,0,32.6263,-31.4234,-9.9552,4.8028,42.6464,0,0,-2.1774,101.1543,-6.5811,11.0263,3.7135,0,55.7402,-12.3193,124.9014,66.2592,-3.2312,-20.0453,120.7924,0,-48.9448,-95.2681,-31.7859,14.7722,23.2905,0,0,-80.4253,44.4696,89.2246,8.2827,-5.3568,0,59.0551,17.6736,142.7685,-7.2391,30.4528,17.6698,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0972,62.4033,0.7552,15.9837,44.8623,0,29.7549,-31.535,-9.3706,5.0882,42.8099,0,0,-5.5036,102.8435,-9.4657,13.9766,4.1941,0,56.1661,-11.545,123.8085,66.3202,-2.5235,-19.9785,120.9138,0,-47.4363,-95.2866,-30.7484,14.565,22.9634,0,0,-80.3453,45.0196,89.9372,11.424,-5.5784,0,59.4612,17.3486,142.2174,-6.8006,30.2818,16.5279,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1,62.6857,1.7978,15.5412,44.9822,0,26.3017,-31.5579,-8.8617,5.5036,42.9188,0,0,-8.8768,104.4012,-11.6359,16.1736,4.2547,0,56.5023,-10.6839,122.7869,66.4219,-1.7901,-19.9429,120.921,0,-45.5881,-95.2405,-29.6895,14.2837,22.7158,0,0,-80.4807,45.6668,90.7198,14.8827,-5.513,0,59.8252,17.0197,141.624,-6.3742,29.9937,15.3335,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1028,62.9528,2.9489,15.2323,44.6318,0,22.5158,-31.4817,-8.4241,6.0439,42.9676,0,0,-12.2878,105.79,-13.1102,17.4772,3.8766,0,56.7439,-9.7474,121.84,66.5624,-1.0438,-19.9347,120.8133,0,-43.3929,-95.1258,-28.6152,13.936,22.5403,0,0,-80.83,46.4252,91.5646,18.6427,-5.1272,0,60.1593,16.7038,140.9956,-5.9867,29.6004,14.1172,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1056,63.2005,4.1988,15.0746,43.9045,0,18.6799,-31.2981,-8.0518,6.7005,42.9532,0,0,-15.7339,106.98,-13.9037,17.8302,3.0808,0,56.889,-8.7472,120.9668,66.7391,-0.2972,-19.9479,120.5947,0,-40.8645,-94.9402,-27.5296,13.5307,22.4282,0,0,-81.3751,47.3003,92.4586,22.6663,-4.4051,0,60.4763,16.4199,140.3399,-5.6632,29.1189,12.9092,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1083,63.4241,5.5314,15.0733,42.9069,0,15.0859,-31.002,-7.7377,7.4622,42.8744,0,0,-19.2171,107.9491,-14.0294,17.2562,1.924,0,56.9393,-7.6946,120.1628,66.9491,0.4374,-19.975,120.2747,0,-38.0412,-94.6837,-26.4344,13.0776,22.3692,0,0,-82.0793,48.2867,93.3827,26.8932,-3.3507,0,60.7901,16.1876,139.6663,-5.4245,28.5709,11.7383,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1111,63.6184,6.9249,15.2214,41.7485,0,12.0082,-30.5932,-7.4747,8.3155,42.7327,0,0,-22.7428,108.685,-13.5023,15.8506,0.4919,0,56.9006,-6.6001,119.421,67.1892,1.1482,-20.0075,119.8694,0,-34.9884,-94.3591,-25.3298,12.586,22.3522,0,0,-82.8853,49.3667,94.3103,31.2414,-1.9906,0,61.1137,16.0253,138.9855,-5.286,27.9808,10.6298,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1139,63.7783,8.3527,15.5009,40.5328,0,9.6781,-30.0767,-7.2556,9.2463,42.532,0,0,-26.3178,109.1843,-12.3424,13.766,-1.1113,0,56.783,-5.4735,118.7331,67.4558,1.8243,-20.036,119.4015,0,-31.7983,-93.9724,-24.2147,12.065,22.3659,0,0,-83.716,50.5091,95.2071,35.6097,-0.3742,0,61.4596,15.9485,138.3096,-5.2555,27.3742,9.6034,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1167,63.8991,9.7854,15.8851,39.3494,0,8.2618,-29.4634,-7.0737,10.2398,42.279,0,0,-29.9483,109.4529,-10.5783,11.1932,-2.774,0,56.6003,-4.3236,118.0903,67.7451,2.4556,-20.0514,118.9002,0,-28.5876,-93.5328,-23.0872,11.5228,22.3994,0,0,-84.4765,51.6699,96.0307,39.8825,1.4277,0,61.8381,15.9682,137.6516,-5.3332,26.7765,8.6724,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1194,63.9765,11.1921,16.3412,38.2692,0,7.8449,-28.7695,-6.9235,11.2825,41.9827,0,0,-33.6387,109.5045,-8.2503,8.3411,-4.3882,0,56.3702,-3.1585,117.4848,68.053,3.0332,-20.0448,118.4001,0,-25.4927,-93.0531,-21.9453,10.9661,22.4426,0,0,-85.0577,52.7933,96.732,43.9359,3.3265,0,62.257,16.0894,137.0258,-5.5109,26.2109,7.8422,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1222,64.007,12.5423,16.8336,37.3413,0,8.4238,-28.0159,-6.8002,12.3618,41.6537,0,0,-37.3897,109.3594,-5.412,5.4165,-5.8602,0,56.1129,-1.9852,116.9098,68.3753,3.5495,-20.0084,117.9393,0,-22.6619,-92.5486,-20.7874,10.4007,22.4868,0,0,-85.3438,53.8153,97.2576,47.6451,5.2205,0,62.7212,16.3102,136.4461,-5.7723,25.6971,7.1103,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.125,63.9884,13.808,17.3278,36.5926,0,9.9063,-27.2266,-6.7005,13.467,41.3038,0,0,-41.1976,109.0427,-2.1302,2.6056,-7.1174,0,55.8499,-0.8103,116.3608,68.708,3.9982,-19.936,117.5574,0,-20.2456,-92.0369,-19.6124,9.8309,22.5248,0,0,-85.2197,54.6676,97.5525,50.893,7.0022,0,63.232,16.6217,135.9262,-6.0946,25.2499,6.4661,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1278,63.9199,14.9644,17.7926,36.0297,0,12.1207,-26.4274,-6.622,14.5898,40.9454,0,0,-45.0537,108.5821,1.5158,0.0602,-8.1141,0,55.6033,0.3609,115.8352,69.047,4.3744,-19.8231,117.2922,0,-18.3843,-91.5365,-18.4204,9.2602,22.5512,0,0,-84.5812,55.2831,97.5651,53.5781,8.5664,0,63.7872,17.0081,135.4784,-6.45,24.8785,5.8919,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1306,63.8021,15.992,18.2034,35.6419,0,14.8324,-25.6438,-6.5634,15.7237,40.5902,0,0,-48.9443,108.006,5.4372,-2.1119,-8.8327,0,55.3938,1.5235,115.3327,69.3889,4.6746,-19.6674,117.1763,0,-17.1971,-91.0658,-17.2125,8.6911,22.5631,0,0,-83.3448,55.6017,97.2513,55.6229,9.8179,0,64.3814,17.4472,135.1128,-6.8075,24.5862,5.364,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1333,63.6371,16.8766,18.5437,35.406,0,17.7667,-24.8993,-6.5243,16.8649,40.2493,0,0,-52.8507,107.3417,9.5389,-3.8511,-9.2823,0,55.2401,2.6735,114.855,69.7302,4.8966,-19.4687,117.2343,0,-16.7694,-90.6422,-15.9908,8.1256,22.5591,0,0,-81.4574,55.576,96.5798,56.9804,10.6805,0,65.006,17.9126,134.8366,-7.1357,24.3702,4.8547,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1361,63.4285,17.6099,18.8059,35.2913,0,20.6347,-24.2133,-6.5046,18.0112,39.9316,0,0,-56.7503,106.6136,13.7246,-5.145,-9.495,0,55.1567,3.8075,114.4055,70.0684,5.0399,-19.2291,117.4798,0,-17.1443,-90.2806,-14.7587,7.5656,22.5403,0,0,-78.904,55.1769,95.5363,57.6385,11.103,0,65.6502,18.3747,134.654,-7.405,24.2221,4.3344,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1389,63.1811,18.1895,18.9915,35.2647,0,23.1604,-23.6007,-6.5044,19.1625,39.6441,0,0,-60.6177,105.8421,17.9006,-6.023,-9.5197,0,55.1542,4.9226,113.9884,70.4011,5.1047,-18.9527,117.9137,0,-18.3154,-89.9929,-13.5207,7.0131,22.5094,0,0,-75.7124,54.3965,94.1266,57.6224,11.0648,0,66.3013,18.8032,134.5651,-7.5898,24.129,3.7737,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1417,62.9009,18.618,19.1102,35.2953,0,25.1054,-23.0698,-6.5238,20.32,39.391,0,0,-64.4258,105.0428,21.981,-6.5468,-9.4154,0,55.2379,6.0168,113.6088,70.7267,5.0929,-18.6455,118.5231,0,-20.2249,-89.7872,-12.2819,6.4704,22.4707,0,0,-71.9544,53.2504,92.3782,56.9934,10.5778,0,66.9461,19.169,134.5668,-7.6704,24.0744,3.1459,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1444,62.5945,18.9027,19.1783,35.3578,0,26.2898,-22.6231,-6.5624,21.4862,39.174,0,0,-68.1471,104.2263,25.8907,-6.7995,-9.2442,0,55.4083,7.0881,113.2719,71.0441,5.0067,-18.3151,119.2823,0,-22.7664,-89.6673,-11.0481,5.9402,22.4301,0,0,-67.743,51.7773,90.3393,55.8452,9.6859,0,67.5716,19.4463,134.652,-7.6343,24.0398,2.429,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1472,62.2689,19.0541,19.2163,35.4348,0,26.6057,-22.2563,-6.619,22.6645,38.9922,0,0,-71.7556,103.3982,29.5689,-6.8737,-9.0644,0,55.6611,8.1347,112.9824,71.3527,4.8495,-17.9701,120.1542,0,-25.7917,-89.6331,-9.8259,5.4262,22.3941,0,0,-63.2244,50.0358,88.0765,54.2969,8.4613,0,68.1657,19.614,134.8112,-7.4771,24.0062,1.6071,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.15,61.9313,19.0853,19.2471,35.5181,0,26.0244,-21.9598,-6.6918,23.859,38.8424,0,0,-75.2275,102.5598,32.9703,-6.8595,-8.9256,0,55.9878,9.1548,112.7446,71.652,4.625,-17.6199,121.0938,0,-29.1228,-89.6809,-8.6222,4.9325,22.3701,0,0,-58.5676,48.0998,85.6698,52.4844,6.9977,0,68.7182,19.6567,135.0322,-7.2021,23.9552,0.6717,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1528,61.5888,19.0105,19.2926,35.6077,0,24.5947,-21.7191,-6.7776,25.0742,38.7198,0,0,-78.5429,101.7085,36.0659,-6.8358,-8.8645,0,56.3773,10.1457,112.5618,71.9421,4.3375,-17.2744,122.0516,0,-32.5658,-89.8039,-7.4447,4.4639,22.3654,0,0,-53.9504,46.0521,83.206,50.5498,5.4024,0,69.221,19.5655,135.3017,-6.8202,23.8707,-0.3779,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1556,61.2477,18.8444,19.3723,35.7113,0,22.4345,-21.5165,-6.8725,26.3149,38.6184,0,0,-81.6862,100.8391,38.8422,-6.8623,-8.9034,0,56.8163,11.1042,112.4367,72.2231,3.9914,-16.9434,122.9785,0,-35.9274,-89.9932,-6.3017,4.0257,22.3874,0,0,-49.5445,43.9769,80.7714,48.6306,3.786,0,69.669,19.3378,135.6058,-6.3481,23.7394,-1.5346,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1583,60.9139,18.6013,19.501,35.8412,0,19.7165,-21.332,-6.9719,27.586,38.5319,0,0,-84.6467,99.9443,41.2997,-6.9763,-9.0496,0,57.2913,12.0256,112.3714,72.4951,3.5913,-16.6363,123.8295,0,-39.0298,-90.2388,-5.2021,3.6236,22.4428,0,0,-45.5012,41.9523,78.4443,46.8501,2.2534,0,70.0598,18.9763,135.9315,-5.8073,23.5517,-2.7843,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1611,60.5923,18.2946,19.6873,36.012,0,16.6491,-21.1451,-7.0703,28.8923,38.4542,0,0,-87.4192,99.0162,43.4505,-7.1912,-9.2973,0,57.7897,12.9037,112.3677,72.7585,3.142,-16.3621,124.5672,0,-41.7245,-90.5305,-4.1559,3.2628,22.5377,0,0,-41.9386,40.0446,76.2881,45.3085,0.8946,0,70.3938,18.4884,136.2671,-5.2218,23.3017,-4.1071,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1639,60.287,17.9366,19.9336,36.2376,0,13.4559,-20.9358,-7.1623,30.2381,38.3803,0,0,-90.0036,98.0461,45.3155,-7.4986,-9.6294,0,58.3007,13.7305,112.4273,73.0135,2.6481,-16.1288,125.1648,0,-43.9024,-90.8591,-3.174,2.9485,22.6771,0,0,-38.933,38.3029,74.3461,44.0773,-0.2219,0,70.6739,17.8845,136.6032,-4.6161,22.9874,-5.4789,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1667,60.0009,17.5384,20.2354,36.5288,0,10.3556,-20.6863,-7.2426,31.627,38.3067,0,0,-92.4046,97.026,46.9213,-7.8725,-10.0217,0,58.8162,14.4966,112.5524,73.2602,2.1143,-15.9433,125.6069,0,-45.4991,-91.2166,-2.2681,2.6849,22.8648,0,0,-36.5138,36.7564,72.6378,43.1961,-1.0534,0,70.9049,17.1768,136.9332,-4.0136,22.6101,-6.8731,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1694,59.7363,17.1102,20.5825,36.891,0,7.5435,-20.3813,-7.3067,33.0616,38.2318,0,0,-94.6315,95.9487,48.2977,-8.2743,-10.4459,0,59.3316,15.1908,112.7455,73.4989,1.5454,-15.8113,125.89,0,-46.4962,-91.5973,-1.4509,2.4753,23.1033,0,0,-34.6635,35.4139,71.1586,42.6724,-1.5848,0,71.0934,16.3775,137.2535,-3.4347,22.1738,-8.2623,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1722,59.4944,16.6614,20.96,37.3231,0,5.1771,-20.0087,-7.3511,34.5431,38.1561,0,0,-96.6967,94.808,49.4749,-8.6597,-10.8737,0,59.8456,15.801,113.0098,73.7297,0.9462,-15.7372,126.021,0,-46.9179,-91.9978,-0.7353,2.3214,23.3937,0,0,-33.3217,34.2656,69.8808,42.4848,-1.8267,0,71.2464,15.4979,137.5635,-2.8956,21.6844,-9.6201,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.175,59.2756,16.2009,21.3498,37.8172,0,3.3673,-19.5607,-7.3739,36.0705,38.0819,0,0,-98.6156,93.5994,50.4816,-8.9837,-11.2791,0,60.3602,16.3145,113.3492,73.9529,0.3215,-15.7238,126.0152,0,-46.824,-92.4164,-0.1341,2.2234,23.7356,0,0,-32.3936,33.2862,68.7575,42.5871,-1.8128,0,71.3715,14.5478,137.8655,-2.4079,21.149,-10.9227,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1778,59.0796,15.7376,21.7327,38.3586,0,2.1737,-19.0331,-7.3752,37.6405,38.0134,0,0,-100.4049,92.32,51.3435,-9.2069,-11.6416,0,60.8798,16.7192,113.7675,74.1687,-0.3237,-15.7723,125.8939,0,-46.3007,-92.8536,0.3408,2.1797,24.1272,0,0,-31.7603,32.4396,67.7284,42.9155,-1.5937,0,71.4759,13.5352,138.1638,-1.9778,20.5754,-12.1496,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1806,58.9057,15.2803,22.0899,38.9274,0,1.606,-18.4259,-7.3566,39.2469,37.9558,0,0,-102.0818,90.9694,52.0827,-9.2984,-11.947,0,61.4103,17.0044,114.2681,74.3774,-0.9841,-15.8822,125.6811,0,-45.4498,-93.3107,0.6792,2.1868,24.5651,0,0,-31.2918,31.6843,66.7263,43.3958,-1.2308,0,71.5659,12.4663,138.464,-1.6066,19.9711,-13.2846,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1833,58.7525,14.8377,22.4047,39.5001,0,1.6296,-17.7431,-7.3218,40.8804,37.9151,0,0,-103.6627,89.5498,52.7175,-9.2392,-12.1879,0,61.9581,17.1619,114.8534,74.5793,-1.6542,-16.051,125.4013,0,-44.3781,-93.7894,0.8739,2.2399,25.0442,0,0,-30.8592,30.9787,65.6844,43.9506,-0.7895,0,71.6469,11.3465,138.7722,-1.2916,19.3433,-14.3161,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1861,58.6185,14.4185,22.6642,40.052,0,2.1739,-16.992,-7.2759,42.5282,37.8969,0,0,-105.1623,88.0668,53.2621,-9.0228,-12.3639,0,62.5289,17.187,115.5234,74.7746,-2.3281,-16.2747,125.0773,0,-43.1885,-94.2909,0.9212,2.3325,25.5583,0,0,-30.3465,30.2857,64.5436,44.5066,-0.333,0,71.7229,10.181,139.0943,-1.0264,18.6991,-15.2371,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1889,58.5016,14.0308,22.8596,40.5594,0,3.1436,-16.1836,-7.2248,44.1746,37.9061,0,0,-106.5921,86.5295,53.7279,-8.6548,-12.48,0,63.1263,17.0797,116.2752,74.9633,-2.9995,-16.5472,124.7283,0,-41.9719,-94.815,0.8224,2.457,26.0996,0,0,-29.6607,29.5765,63.2586,44.9998,0.0835,0,71.7966,8.9765,139.4345,-0.8028,18.0449,-16.0451,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1917,58.4,13.6819,22.9874,41.0016,0,4.4295,-15.3317,-7.1751,45.8007,37.9462,0,0,-107.9604,84.9513,54.1236,-8.1514,-12.5454,0,63.7511,16.8449,117.102,75.1455,-3.6618,-16.8608,124.3695,0,-40.8023,-95.3598,0.584,2.6054,26.659,0,0,-28.7379,28.8327,61.802,45.3799,0.4161,0,71.8692,7.7415,139.7952,-0.6114,17.387,-16.7412,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1944,58.3117,13.3775,23.0486,41.3631,0,5.9196,-14.4523,-7.1329,47.3858,38.0186,0,0,-109.2711,83.3496,54.4563,-7.5373,-12.5718,0,64.4006,16.4934,117.9929,75.3207,-4.308,-17.2062,124.012,0,-39.7345,-95.9209,0.2183,2.7691,27.2264,0,0,-27.5478,28.0475,60.1676,45.6132,0.6353,0,71.9411,6.4878,140.176,-0.4432,16.7323,-17.33,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.1972,58.2349,13.1219,23.0487,41.6345,0,7.5079,-13.5635,-7.1035,48.9078,38.1225,0,0,-110.5238,81.7463,54.7324,-6.8431,-12.5716,0,65.0683,16.041,118.9323,75.4882,-4.9306,-17.5732,123.6633,0,-38.8034,-96.4912,-0.257,2.94,27.7911,0,0,-26.0931,27.2253,58.3709,45.6831,0.7264,0,72.0116,5.2305,140.5738,-0.2902,16.0878,-17.8185,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.2,58.1678,12.9166,22.9968,41.8131,0,9.1017,-12.6841,-7.0908,50.3449,38.2546,0,0,-111.7143,80.1664,54.9576,-6.1017,-12.5565,0,65.744,15.5087,119.9004,75.6472,-5.5224,-17.9505,123.3282,0,-38.0259,-97.0617,-0.819,3.1105,28.342,0,0,-24.4074,26.3794,56.4469,45.5897,0.689,0,72.0796,3.9879,140.9827,-0.1465,15.4613,-18.2156,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.2028,58.1092,12.7611,22.9043,41.9032,0,10.6259,-11.8331,-7.0966,51.6762,38.4096,0,0,-112.8346,78.6375,55.1377,-5.3467,-12.5361,0,66.4146,14.921,120.8742,75.7965,-6.0762,-18.3266,123.0096,0,-37.4034,-97.6214,-1.4411,3.274,28.8682,0,0,-22.549,25.5304,54.4468,45.3478,0.5348,0,72.1436,2.7812,141.3946,-0.0082,14.8611,-18.5314,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.2056,58.0579,12.6524,22.784,41.9147,0,12.0249,-11.0288,-7.1209,52.8841,38.5804,0,0,-113.8747,77.1878,55.2786,-4.6089,-12.5177,0,67.0652,14.3047,121.8286,75.9347,-6.5852,-18.6905,122.7097,0,-36.9262,-98.1583,-2.0944,3.4251,29.3595,0,0,-20.5936,24.7021,52.4327,44.9836,0.2851,0,72.2021,1.6328,141.7996,0.1264,14.2961,-18.7766,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.2083,58.0131,12.5852,22.6484,41.862,0,13.2623,-10.2875,-7.1616,53.9547,38.7588,0,0,-114.8235,75.8446,55.3863,-3.9152,-12.5057,0,67.6801,13.6871,122.7382,76.0603,-7.0438,-19.0319,122.4307,0,-36.5765,-98.6605,-2.7498,3.5601,29.8073,0,0,-18.6251,23.9193,50.4713,44.5317,-0.0329,0,72.254,0.565,142.187,0.2566,13.7747,-18.9621,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.2111,57.9741,12.5526,22.5092,41.7624,0,14.3197,-9.6227,-7.215,54.8794,38.9364,0,0,-115.6704,74.632,55.4666,-3.2867,-12.5019,0,68.245,13.0939,123.5795,76.1721,-7.4476,-19.3424,122.175,0,-36.3326,-99.1173,-3.3795,3.6765,30.2046,0,0,-16.7271,23.2041,48.6269,44.03,-0.3894,0,72.2984,-0.4022,142.5468,0.3806,13.3048,-19.0983,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.2139,57.9407,12.5467,22.3763,41.6341,0,15.1934,-9.0441,-7.2763,55.6554,39.1051,0,0,-116.4072,73.5687,55.525,-2.7381,-12.506,0,68.7473,12.5474,124.3326,76.2692,-7.7939,-19.6154,121.9453,0,-36.1717,-99.52,-3.9597,3.7733,30.5469,0,0,-14.9737,22.574,46.9556,43.5167,-0.7553,0,72.3351,-1.2527,142.87,0.4957,12.8926,-19.1949,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.2167,57.9126,12.5595,22.2568,41.4943,0,15.891,-8.5569,-7.3404,56.2858,39.2579,0,0,-117.0289,72.6664,55.5665,-2.2775,-12.5163,0,69.1785,12.0649,124.9829,76.351,-8.0822,-19.847,121.7443,0,-36.0723,-99.8628,-4.4719,3.8509,30.8322,0,0,-13.4236,22.0401,45.4996,43.0256,-1.105,0,72.364,-1.9761,143.1498,0.5988,12.5422,-19.2608,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.2194,57.8895,12.5831,22.1554,41.3577,0,16.4286,-8.1616,-7.4023,56.7797,39.39,0,0,-117.5355,71.9285,55.5954,-1.9063,-12.5302,0,69.5343,11.6576,125.5225,76.4175,-8.3139,-20.0359,121.5739,0,-36.0159,-100.1436,-4.9043,3.9106,31.0615,0,0,-12.1149,21.6065,44.2842,42.5839,-1.4187,0,72.386,-2.5685,143.3826,0.6876,12.2548,-19.3038,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.2222,57.8711,12.611,22.0742,41.2353,0,16.8271,-7.8541,-7.4579,57.151,39.4985,0,0,-117.9317,71.3502,55.615,-1.6203,-12.5454,0,69.8151,11.33,125.9508,76.4695,-8.493,-20.1832,121.4351,0,-35.9872,-100.3637,-5.2519,3.9545,31.2382,0,0,-11.0632,21.2702,43.316,42.2099,-1.6833,0,72.4018,-3.0334,143.5677,0.7605,12.0287,-19.3303,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.225,57.8571,12.6382,22.0129,41.1339,0,17.11,-7.6262,-7.5044,57.4171,39.5826,0,0,-118.2272,70.9183,55.6282,-1.4107,-12.5595,0,70.0259,11.0802,126.274,76.5083,-8.6251,-20.2927,121.3273,0,-35.975,-100.5278,-5.5169,3.9852,31.368,0,0,-10.2627,21.0227,42.5841,41.9124,-1.8929,0,72.4125,-3.3808,143.7076,0.8172,11.8591,-19.3456,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.2278,57.847,12.6614,21.9696,41.0562,0,17.301,-7.4664,-7.5406,57.5975,39.644,0,0,-118.4357,70.6135,55.6368,-1.2658,-12.5713,0,70.175,10.9009,126.5042,76.5357,-8.7174,-20.3694,121.2482,0,-35.9714,-100.6433,-5.7071,4.0056,31.4581,0,0,-9.6895,20.851,42.0627,41.6911,-2.0482,0,72.4194,-3.626,143.8072,0.8587,11.7389,-19.3537,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.2306,57.8401,12.6792,21.941,41.0014,0,17.4224,-7.3616,-7.5665,57.7121,39.6857,0,0,-118.5733,70.4123,55.6422,-1.1719,-12.5802,0,70.2737,10.7809,126.6573,76.5538,-8.7779,-20.4196,121.194,0,-35.9717,-100.7194,-5.8343,4.0182,31.5168,0,0,-9.307,20.7396,41.716,41.5384,-2.1549,0,72.4234,-3.7878,143.8735,0.887,11.6592,-19.3576,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.2333,57.8358,12.6913,21.9237,40.9662,0,17.4941,-7.2981,-7.5835,57.7795,39.7118,0,0,-118.6573,70.2896,55.6455,-1.1159,-12.5861,0,70.334,10.7068,126.7512,76.5648,-8.8144,-20.4501,121.1597,0,-35.9731,-100.7655,-5.9127,4.0254,31.5521,0,0,-9.0719,20.6731,41.5037,41.4419,-2.2221,0,72.4256,-3.8864,143.9141,0.9047,11.6104,-19.3592,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
